91112|1|9|112|2|30|0|2|7|1|2|3|4|3|4|3|1|2|4|1|0|1|1|2|1|2|3|3|3|2|1|1|0|1|3|2|anger|3|4|0911123|I told my boy friend not to park in a certain place because the ла car would ger towed away - he didn't listen and it was towed away. ла At that stage, our finances were below the poverty line & it ла cost us $10.00 - all the money we had to get us through that week ла (including rent).|1|;;
91112|1|9|112|2|30|0|2|7|1|2|4|3|4|4|1|2|1|3|0|0|1|0|1|2|3|3|0|0|2|1|1|2|3|2|3|sadness|4|4|0911124|My sister won a scholarship to Norway and it was particularly as ла she walked across the tarmac to get on the plane and she looked ла back at us.|1|;;
91112|1|9|112|2|30|0|2|7|1|2|5|3|3|3|2|1|2|3|0|0|0|0|2|1|1|3|0|3|3|1|3|0|1|3|1|disgust|3|3|0911125|I work part-time as a shop-assistant and a customer spoke to me ла very loudly about an Indian man & white woman with children - how ла horrible that was and would I want to have little dark children.|1|;;
91112|1|9|112|2|30|0|2|7|1|2|6|4|1|2|1|1|2|1|1|0|0|0|0|3|1|2|2|3|2|4|1|2|1|2|1|shame|1|2|0911126|My mother told my uncle who is a Roman Catholic Priest ла (Redemptist Father) that I had been living in a de-facto ла relationship for three years. He was very, very angry at me.|1|;;
"91112|1|9|112|2|30|0|2|7|1|2|7|2|3|2|0|1|0|2|0|0|0|0|0|2|1|3|0|0|2|3|1|1|1|0|1|guilt|3|2|0911127|I \snapped\"" very abruptly at my mother when she said something ла|silly and stupid, (in front of other people) she looked so ла|defenceless & hurt & told them that I'm always doing that.""|1|";;
91113|1|9|113|2|19|2|1|8|1|9|1|1|2|2|0|1|1|1|1|0|1|0|0|2|1|1|2|0|2|5|1|3|3|0|2|joy|2|2|0911131|I received a wedding invitation from an ex-flatmate, enclosed was ла a small note that overcame a lot of the differences that had ла arisen between us due to the circumstances in which she left the ла flat.|1|;;
91113|1|9|113|2|19|2|1|8|1|9|2|3|1|3|3|2|2|0|1|0|0|0|0|3|1|3|0|0|1|5|0|0|0|1|2|fear|1|3|0911132|One afternoon, helping at home on the property, I was ла (mustering) getting in cattle and a bull turned and came for me.|1|;;
91113|1|9|113|2|19|2|1|8|1|9|3|3|4|3|3|0|2|3|0|0|0|1|3|1|1|3|3|3|3|1|1|1|1|0|0|anger|4|3|0911133|Getting a terrible exam mark, which I couldn't understand the ла reason for, and trying to see a lecturer or tutor, but being ла given the runaround.|1|;;
91113|1|9|113|2|19|2|1|8|1|9|4|1|1|2|2|1|1|1|1|0|0|0|0|3|1|1|0|1|1|2|0|0|3|0|1|sadness|1|2|0911134|Watching an old lady running up the street to catch her bus and ла miss it, it reminded me of my own mother and how dreadful it ла would be to be her in the same situation.|1|;;
91113|1|9|113|2|19|2|1|8|1|9|5|3|4|4|4|1|2|2|0|0|0|1|2|2|1|3|3|3|2|2|2|2|1|3|1|disgust|4|4|0911135|Coming home one night - my sister was home, and had been drinking ла heavily and started picking arguments.|1|;;
11075|1|1|75|1|23|0|2|7|6|2|2|3|3|4|0|0|1|1|0|0|0|0|0|0|1|3|0|0|1|1|0|2|0|0|0|fear|3|4|0110752|When I am travelling by car and have to meet an oncoming car ла while overtaking.|1|;;
11075|1|1|75|1|23|0|2|7|6|2|3|4|4|4|0|1|2|1|0|0|0|0|1|0|1|3|1|0|2|3|3|3|1|0|1|anger|4|4|0110753|When a close relative is treated badly.|1|;;
11075|1|1|75|1|23|0|2|7|6|2|4|4|4|4|0|1|1|1|0|0|1|0|0|2|2|3|2|1|4|5|0|0|0|0|2|sadness|4|4|0110754|When a close friend died.|1|;;
11075|1|1|75|1|23|0|2|7|6|2|5|3|3|1|0|0|0|1|0|0|1|0|0|1|0|3|2|0|4|1|0|2|0|0|1|disgust|3|1|0110755|When I saw all the starving people in Ethiopia on T.V.  It felt ла awful to see such suffering.|1|;;
11075|1|1|75|1|23|0|2|7|6|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110756|[ No response.]|1|;;
11075|1|1|75|1|23|0|2|7|6|2|7|3|3|2|1|1|2|1|0|0|0|1|0|1|3|2|0|0|0|4|2|2|1|1|1|guilt|3|2|0110757|When a mistake occurred at work which I was not responsible for.  ла This was disclosed later.|1|;;
11076|1|1|76|2|21|8|0|5|1|2|1|1|3|4|2|0|2|1|1|1|0|0|0|1|1|1|1|1|2|4|1|3|3|3|0|joy|3|4|0110761|When I called my boyfriend he asked me if I would live with him.|1|;;
11076|1|1|76|2|21|8|0|5|1|2|2|2|1|4|3|1|1|0|0|0|0|0|0|2|1|3|0|0|0|1|0|2|0|1|1|fear|1|4|0110762|Last Summer in Italy I was attacked by a dog.It was terrible to ла feel that untidy dirty dog against my naked skin.|1|;;
11076|1|1|76|2|21|8|0|5|1|2|3|2|1|2|1|0|2|0|0|0|0|0|2|1|3|3|2|3|2|3|3|2|1|3|0|anger|1|2|0110763|When my father's new fiancee treats me like a child.  She does ла not trust me and constantly misunderstands me.  I get ла particularly angry when she says nasty things about my boyfriend ла with whom she works.|1|;;
11076|1|1|76|2|21|8|0|5|1|2|4|3|4|4|0|1|2|0|1|0|0|0|0|3|1|3|3|1|2|1|1|1|1|0|1|sadness|4|4|0110764|When the guy I was in love with told me that he had met someone ла else and that we would not meet again for a year.  Although we ла did not have a steady relatioship, we were having an affair.|1|;;
11076|1|1|76|2|21|8|0|5|1|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|0110765|[ No response.]|1|;;
11076|1|1|76|2|21|8|0|5|1|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110766|[ No response.]|1|;;
11076|1|1|76|2|21|8|0|5|1|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|0110767|[ No response.]|1|;;
11077|1|1|77|2|22|0|2|4|6|2|1|4|4|4|2|0|2|1|0|1|0|0|0|2|1|1|1|1|4|0|1|3|3|0|0|joy|4|4|0110771|When my love for a guy was returned.|1|;;
11077|1|1|77|2|22|0|2|4|6|2|2|2|1|2|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|4|0|1|3|0|0|fear|1|2|0110772|When I think of death - not my own but that of my parents, ла brothers and sisters.|1|;;
11077|1|1|77|2|22|0|2|4|6|2|3|0|3|4|2|0|0|2|0|0|0|0|1|1|2|3|1|3|2|5|1|1|0|0|0|anger|3|4|0110773|My parents did not approve my choice of a boyfriend (now an ла ex-boyfriend).  He happened to be 13 years older than me and he ла was considered completely unsuitable for me.  IDIOT.|1|;;
11077|1|1|77|2|22|0|2|4|6|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|sadness|0|0|0110774|[ No response.]|1|;;
11077|1|1|77|2|22|0|2|4|6|2|5|3|1|3|1|0|0|0|0|0|0|0|0|2|3|0|1|0|2|3|3|3|1|0|0|disgust|1|3|0110775|When my uncle comes (3 times a year) for the traditional ла Christmas dinner with my grandparents and other relatives and is ла very drunk.|1|;;
11077|1|1|77|2|22|0|2|4|6|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110776|[ No response.]|1|;;
11077|1|1|77|2|22|0|2|4|6|2|7|2|4|3|1|0|0|0|0|0|0|0|0|2|3|3|2|0|2|4|2|1|1|2|0|guilt|4|3|0110777|I was living at home during the Summer vacations and towards the ла end decided to take some of my clothes and other belongings to ла the appartment in Guttenburg.  When I had finished I went to my ла ex-boyfriend's (relationship uncertain) home and stayed there ла till 5 A.M.  I had to leave then as my parents needed the car for ла work in the morning.  My parents do not like my boyfriend.|1|;;
11078|1|1|78|2|24|1|2|2|4|2|1|2|4|4|1|0|2|1|0|1|0|0|0|1|1|1|1|1|0|4|1|3|3|0|0|joy|4|4|0110781|I met my present boyfriend on a boat trip to England.  We had ла said that we would call each other when we got back to Sweden (we ла were not going to the same town in England).  As soon as I walked ла in he called from England as he could not wait till he came ла home.|1|;;
11078|1|1|78|2|24|1|2|2|4|2|2|3|4|2|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|4|0|0|0|0|0|fear|4|2|0110782|When my mother's heart nearly stopped.|1|;;
11078|1|1|78|2|24|1|2|2|4|2|3|2|3|2|0|0|0|0|0|0|0|0|0|1|1|0|3|0|2|0|3|0|1|0|0|anger|3|2|0110783|There was a sofa in my flat which belonged to the old tenants who ла were acquaintances.  It should have been picked up a year ago but ла they had postponed it.  Eventually they decided on one date and I ла stayed at home despite the fact that I had other things to do.  ла They did not come, nor did they call and they still have not got ла in touch with me.|1|;;
11078|1|1|78|2|24|1|2|2|4|2|4|3|4|3|0|1|0|1|0|0|1|0|0|2|2|3|0|0|0|4|0|1|1|0|2|sadness|4|3|0110784|When my ex-boyfriend and I separated.|1|;;
11078|1|1|78|2|24|1|2|2|4|2|5|2|1|4|2|0|1|1|0|0|0|0|0|2|1|3|0|0|3|3|0|2|0|0|0|disgust|1|4|0110785|Very intoxicated men who incite each other to fight.   I met a ла vile smelling man on the tram who got closer and closer to me ла till I got up, then he got angry.|1|;;
11078|1|1|78|2|24|1|2|2|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110786|[ Do not remember any situation of that kind.]|1|;;
11078|1|1|78|2|24|1|2|2|4|2|7|1|1|2|0|0|0|0|0|0|0|0|0|0|0|3|0|0|1|0|0|1|2|0|0|guilt|1|2|0110787|When my nephew asked me to tell him a story and I simply did not ла have the energy or the will.  When I saw his disappointment I was ла terribly guilty and read a story to him after all.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|1|2|4|3|0|0|1|1|1|1|0|0|0|1|1|1|2|1|4|5|1|3|3|3|0|joy|4|3|0110791|When I fell in love.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|2|4|2|2|2|1|2|0|0|0|0|0|0|3|3|3|1|3|1|5|2|3|3|0|1|fear|2|2|0110792|Earlier, I was afraid of speaking in front of a crowd of people.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|3|3|2|2|0|0|0|1|0|0|0|0|1|0|1|3|2|3|2|4|3|2|1|0|0|anger|2|2|0110793|A girl I was with went off with another guy.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|4|4|2|2|1|1|0|0|0|0|0|0|0|1|3|3|2|1|1|5|1|2|2|1|1|sadness|2|2|0110794|At set-backs.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|5|3|3|2|0|0|1|0|0|0|0|0|0|1|1|3|3|1|1|5|1|3|2|0|0|disgust|3|2|0110795|I worked in a harbour and emptied latrine containers from the ла back of the lorries.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|6|3|3|3|1|1|0|0|1|0|0|0|0|3|1|3|2|3|1|4|3|1|3|0|1|shame|3|3|0110796|The day after the night I drank too much at a party.|1|;;
11079|1|1|79|1|28|0|2|4|1|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|0110797|[ Can not think of anything.]|1|;;
11080|1|1|80|2|24|0|2|7|8|1|1|1|3|3|1|0|0|0|1|0|0|0|1|1|2|1|1|0|0|4|0|3|3|3|0|joy|3|3|0110801|When I was accepted as a student of Psychology here at ла Gutttenburg.|1|;;
11080|1|1|80|2|24|0|2|7|8|1|2|4|1|4|2|0|1|1|0|0|0|0|0|0|1|3|0|0|1|0|0|0|0|0|0|fear|1|4|0110802|I woke up in the middle of the night as I had jumped and shouted ла with fear.  I thought that someone's cold hand or something ла similar had touched my hand.  I crept down under the covers and ла went back to sleep.|1|;;
11080|1|1|80|2|24|0|2|7|8|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|anger|0|0|0110803|[ No response.]|1|;;
11080|1|1|80|2|24|0|2|7|8|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|sadness|0|0|0110804|[ No response.]|1|;;
11080|1|1|80|2|24|0|2|7|8|1|5|4|4|3|0|0|2|0|0|0|0|0|0|3|1|3|0|1|2|3|3|1|1|0|0|disgust|4|3|0110805|When I was a young teenager (14)  my brother-in-law to be had ла made heavy advances to me.  I did not understand very well what ла it was all about but I reacted strongly and the feelings are ла still there.|1|;;
11080|1|1|80|2|24|0|2|7|8|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110806|[ No response.]|1|;;
11080|1|1|80|2|24|0|2|7|8|1|7|4|4|3|1|1|0|0|0|0|0|0|0|2|3|3|3|3|1|5|0|1|0|0|1|guilt|4|3|0110807|I broke off with my partner as I wanted him as a friend and not ла as a lover.  He reacted very violently and I felt guilty as I ла had made him so desperately unhappy.|1|;;
11081|1|1|81|2|21|0|2|6|0|1|1|1|1|2|0|0|0|0|0|0|0|0|0|1|3|1|0|1|2|4|1|3|3|1|0|joy|1|2|0110811|I made dinner for some friends and they appreciated it very much.|1|;;
11081|1|1|81|2|21|0|2|6|0|1|2|1|1|3|2|0|1|1|0|0|0|0|0|2|1|3|2|1|0|4|1|2|2|0|0|fear|1|3|0110812|I was nearly knocked down while I was cycling.|1|;;
11081|1|1|81|2|21|0|2|6|0|1|3|2|1|1|0|0|0|2|0|0|0|0|1|1|1|2|2|3|0|0|1|2|3|3|0|anger|1|1|0110813|My father and I had an argument because I do not help enough at ла home.|1|;;
11081|1|1|81|2|21|0|2|6|0|1|4|4|4|3|0|2|0|1|1|0|1|0|0|1|3|3|2|1|0|5|1|3|1|0|3|sadness|4|3|0110814|[ No response.]|1|;;
11081|1|1|81|2|21|0|2|6|0|1|5|4|4|4|0|0|0|0|0|0|0|0|0|3|1|0|2|1|1|0|3|1|1|0|0|disgust|4|4|0110815|I had intercourse with someone and then I realized that what I ла had done was wrong and it disgusted me.|1|;;
11081|1|1|81|2|21|0|2|6|0|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110816|[ Do not know.]|1|;;
11081|1|1|81|2|21|0|2|6|0|1|7|3|3|3|0|0|0|0|0|0|0|0|0|2|2|3|0|0|0|5|2|1|1|0|0|guilt|3|3|0110817|I said nasty things which I did not mean to a friend.|1|;;
11082|1|1|82|2|22|1|1|6|7|1|1|1|2|4|0|0|0|1|0|1|0|0|0|1|2|1|1|0|0|0|1|3|3|0|0|joy|2|4|0110821|After intercourse.|1|;;
11082|1|1|82|2|22|1|1|6|7|1|2|1|2|2|2|0|1|0|0|0|0|0|0|1|1|3|0|0|0|0|0|2|0|0|0|fear|2|2|0110822|Disappointment over a friend.|1|;;
11082|1|1|82|2|22|1|1|6|7|1|3|4|2|4|3|0|0|2|1|0|0|1|1|1|0|3|0|3|0|0|0|0|0|3|0|anger|2|4|0110823|Quarrelled with my younger brother.|1|;;
11082|1|1|82|2|22|1|1|6|7|1|4|1|2|3|0|1|0|1|0|0|1|0|0|1|3|3|2|0|2|0|1|1|1|2|2|sadness|2|3|0110824|When I woke up after a nightmare.|1|;;
11082|1|1|82|2|22|1|1|6|7|1|5|4|1|2|1|0|0|0|0|0|0|0|0|3|2|3|2|1|0|0|0|0|0|0|0|disgust|1|2|0110825|Helping older people on the toilet.|1|;;
11082|1|1|82|2|22|1|1|6|7|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110826|[ Can not think of anything.]|1|;;
11082|1|1|82|2|22|1|1|6|7|1|7|4|2|2|1|1|2|0|0|0|0|0|0|0|1|3|0|0|1|5|0|1|2|0|1|guilt|2|2|0110827|Squeezed the puppy in the door.|1|;;
11083|1|1|83|1|27|8|2|7|4|1|1|2|4|2|0|0|1|1|0|1|0|0|0|2|3|1|1|1|0|4|0|3|0|3|0|joy|4|2|0110831|When I was notified that I had been accepted as a Psychology ла student.|1|;;
11083|1|1|83|1|27|8|2|7|4|1|2|3|3|3|0|1|1|0|0|0|0|0|0|1|1|3|0|0|0|5|0|3|2|1|1|fear|3|3|0110832|Motor failure on a boat outside Gottenburg when we were in heavy  ла seas and the wind was strong.  As we could not steer the boat we ла drifted towards the rocks.  We did not succeed in attracting the ла attention of any passerby until 4 hours had elapsed.|1|;;
11083|1|1|83|1|27|8|2|7|4|1|3|1|1|4|2|0|0|1|0|0|0|0|1|1|3|2|3|3|2|1|3|2|1|1|0|anger|1|4|0110833|A lady I live with had not bothered to clean up before she went   ла on holiday (I live in a collective).|1|;;
11083|1|1|83|1|27|8|2|7|4|1|4|4|4|4|1|1|1|1|0|0|0|0|0|3|2|3|2|0|0|1|0|2|1|0|1|sadness|4|4|0110834|When I heard that a good friend had committed suicide.|1|;;
11083|1|1|83|1|27|8|2|7|4|1|5|3|3|4|4|0|1|1|0|0|0|0|2|3|1|3|3|0|3|1|3|2|0|0|0|disgust|3|4|0110835|I was present when they found a shop-keeper dead in his shop.  ла He had been shot with a shotgun at close range.|1|;;
11083|1|1|83|1|27|8|2|7|4|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110836|[ I do not remember when I last felf ashamed.  I do not usually ла feel ashamed of what I do.]|1|;;
11083|1|1|83|1|27|8|2|7|4|1|7|1|2|1|1|0|0|0|0|0|0|1|0|2|3|3|0|3|0|3|3|2|2|0|0|guilt|2|1|0110837|My mother accused me of not visiting her enough when she was in ла hospital for an eye operation.|1|;;
11086|1|1|86|1|24|1|2|0|6|2|1|4|4|2|0|0|1|1|0|1|0|0|0|2|3|1|1|0|1|4|1|3|3|3|0|joy|4|2|0110861|After I had made my debut at Ullevi against IFK, Gottenburg and ла got a good write up in the paper.|1|;;
11086|1|1|86|1|24|1|2|0|6|2|2|4|2|3|0|0|0|0|0|0|0|0|0|1|0|3|0|2|2|1|2|0|2|0|0|fear|2|3|0110862|When I was 7-8 years old, I woke up one night and found myself ла alone at home.  My mother had gone out to buy cigarattes from a ла machine.|1|;;
11086|1|1|86|1|24|1|2|0|6|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|anger|0|0|0110863|[ No response.]|1|;;
11086|1|1|86|1|24|1|2|0|6|2|4|3|4|3|1|0|1|0|0|0|0|0|0|2|2|0|0|0|1|5|0|2|0|3|0|sadness|4|3|0110864|When I found out that I had failed to pass my exams during the ла term by one point.  The fact that exactly the same thing had ла happened last term did not help.|1|;;
11086|1|1|86|1|24|1|2|0|6|2|5|4|2|3|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|1|3|2|1|0|0|disgust|2|3|0110865|When I was touring Asia with my present football team, I saw old ла Europeans with young asiatic prostitutes.|1|;;
11086|1|1|86|1|24|1|2|0|6|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110866|[ No response.]|1|;;
11086|1|1|86|1|24|1|2|0|6|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|0110867|[ No response.]|1|;;
11087|1|1|87|1|28|0|2|7|6|1|1|2|3|2|0|0|1|0|1|0|0|0|0|1|2|1|1|1|0|5|1|3|3|3|0|joy|3|2|0110871|As an evening class teacher I got positive feedback.  When the ла atmosphere is good and a kind of relaxed understanding exists.|1|;;
11087|1|1|87|1|28|0|2|7|6|1|2|4|2|3|1|0|0|0|0|0|0|0|0|0|1|3|2|2|0|1|2|0|1|0|0|fear|2|3|0110872|After mischieviously ringing on the chemist's trade-entrance ла doorbell and getting caught by him.|1|;;
11087|1|1|87|1|28|0|2|7|6|1|3|3|2|3|2|0|0|1|0|0|0|0|1|1|1|3|2|1|3|5|3|0|1|0|0|anger|2|3|0110873|The sight of a man who ran amok (fighting) at a dance.|1|;;
11087|1|1|87|1|28|0|2|7|6|1|4|4|3|3|0|0|0|1|0|0|1|0|0|2|2|3|3|1|1|1|0|1|1|2|1|sadness|3|3|0110874|When out of work.|1|;;
11087|1|1|87|1|28|0|2|7|6|1|5|4|1|3|0|1|0|1|0|0|0|0|1|1|1|3|3|1|1|5|0|0|0|0|1|disgust|1|3|0110875|With my mouth full of bun, I drank directly from a packet of milk ла which turned out to be weeks old (completely separated).  It took ла a while for the milk to seep through the bun.|1|;;
11087|1|1|87|1|28|0|2|7|6|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110876|[ No response.]|1|;;
11087|1|1|87|1|28|0|2|7|6|1|7|4|2|2|1|0|0|0|0|0|0|0|0|1|1|3|0|1|1|3|2|1|2|0|0|guilt|2|2|0110877|A boy who shot dead a squirrel.|1|;;
11088|1|1|88|2|30|0|2|2|6|1|1|1|3|2|0|0|1|1|0|1|0|0|0|2|2|1|1|0|0|4|0|3|2|1|0|joy|3|2|0110881|When I was accepted as supervisor for a student teacher.  The ла notification came by post.|1|;;
11088|1|1|88|2|30|0|2|2|6|1|2|4|4|4|1|0|1|0|1|0|0|0|0|2|1|3|0|1|1|5|0|3|0|0|0|fear|4|4|0110882|When I was involved in a car accident last November, after the ла first fall of snow.  I lost control of the car and it spun round ла and landed on the opposite side of the road, on the hard ла shoulder.  It was stopped by a pole on top of a bank sloping down ла to a stream.|1|;;
11088|1|1|88|2|30|0|2|2|6|1|3|4|4|4|2|0|0|1|0|0|0|1|2|1|1|3|3|3|3|5|3|0|1|0|0|anger|4|4|0110883|With the job appointments committee when the headmaster in charge ла explained that a male teacher was more suitable for the ла particular post.  I had more years of service than the male ла teacher, but this was not taken into consideration.  I could have ла been given a less attractive job if things had gone the way the ла headmaster wanted.|1|;;
11088|1|1|88|2|30|0|2|2|6|1|4|2|4|4|0|1|0|3|0|0|0|0|1|2|1|3|2|0|0|1|0|0|3|0|1|sadness|4|4|0110884|A colleague's 17 year old daughter is seriously ill with cancer ла and has only a year to live.  I  heard about it 6 weeks ago.|1|;;
11088|1|1|88|2|30|0|2|2|6|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|0110885|[ No response.]|1|;;
11088|1|1|88|2|30|0|2|2|6|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|shame|0|0|0110886|[ No response.]|1|;;
11088|1|1|88|2|30|0|2|2|6|1|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|0110887|[ No response.]|1|;;
21001|1|2|1|2|21|1|2|5|1|9|1|1|3|4|1|0|1|1|1|1|0|0|1|1|1|1|1|1|2|4|1|3|3|3|0|joy|3|4|0210011|When a close friend met me at the station in the middle of the ла night, when I came back from a long and tiring journey.|1|;;
21001|1|2|1|2|21|1|2|5|1|9|2|3|3|4|3|0|1|2|0|0|1|0|1|1|2|3|0|3|1|1|0|1|0|0|1|fear|3|4|0210012|Having quarreled with a boyfriend, he threatened to leave me.|1|;;
21001|1|2|1|2|21|1|2|5|1|9|3|2|1|3|1|0|2|1|1|0|0|0|2|1|2|3|3|3|2|5|0|1|1|3|0|anger|1|3|0210013|Someone didn't show up at a meeting in spite of having agreed to ла come.|1|;;
21001|1|2|1|2|21|1|2|5|1|9|4|3|4|4|0|1|0|2|0|0|1|0|0|1|2|3|0|0|0|1|0|0|0|0|2|sadness|4|4|0210014|When I understood that my marriage was falling apart, and we ла decided to be legally separated.|1|;;
21001|1|2|1|2|21|1|2|5|1|9|5|3|4|4|0|1|1|0|0|0|0|0|0|1|2|3|0|0|0|1|3|0|0|1|1|disgust|4|4|0210015|At an anti-pornography meeting, when samples from films and ла magazines were shown.|1|;;
21001|1|2|1|2|21|1|2|5|1|9|6|4|4|4|4|2|2|2|1|0|1|0|0|3|2|3|0|0|2|1|3|1|0|0|3|shame|4|4|0210016|Comments from other children on my alcoholic father|1|;;
21001|1|2|1|2|21|1|2|5|1|9|7|2|4|3|2|0|2|1|1|0|0|0|0|3|3|3|0|1|1|3|1|1|1|0|0|guilt|4|3|0210017|Having failed to help with the 5th of March arrangements (Women's ла Day), although I had previously promised to take part in the ла work.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|1|4|4|1|0|0|1|1|0|1|0|0|0|3|2|1|1|0|0|0|0|2|2|3|0|joy|4|1|0210021|When I was able to buy my new car, after lots of problems.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|2|4|3|4|0|0|0|0|0|0|0|0|1|3|1|3|3|0|1|0|0|3|3|2|0|fear|3|4|0210022|After my car accident, when I woke up in a heap of stones.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|3|4|1|4|0|0|0|2|0|0|0|0|0|1|3|3|0|0|0|0|1|2|2|1|0|anger|1|4|0210023|When I tried to put up a tent some years ago, I was teased and ла hindered by my cousin.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|4|4|4|3|3|1|2|2|0|0|1|0|1|1|1|3|2|2|0|4|0|2|2|0|2|sadness|4|3|0210024|When my grandfather died.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|0210025|NO RESPONSE.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|6|1|3|2|1|0|0|1|0|0|0|0|0|2|2|3|2|0|4|0|2|1|0|1|0|shame|3|2|0210026|Hit a dog with my car, and didn't stop.|1|;;
21002|1|2|2|1|25|1|2|6|4|9|7|4|4|3|2|0|0|1|0|0|0|1|0|2|1|3|3|0|1|2|0|3|3|1|0|guilt|4|3|0210027|Car accident. I let a 16-year old, incompetent parson take the ла wheel and I feel very guilty about what happened even though I ла suffered the worst injuries.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|1|4|3|2|0|0|1|1|0|1|0|0|2|2|2|1|1|0|0|4|0|3|3|0|0|joy|3|2|0210031|When I was admitted to a certain school as a student.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|2|4|4|2|1|0|2|2|1|0|0|0|2|2|2|3|3|0|0|5|0|3|3|0|0|fear|4|2|0210032|My father has a chronic desease. In the autumn of 1983 he had a ла very strong fit or seizure.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|3|4|3|3|1|0|0|0|0|0|0|1|2|1|1|3|2|3|2|5|3|2|2|0|0|anger|3|3|0210033|A drunken friend of mine was beating up another friend, who was ла also drunk.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|4|2|4|2|1|0|0|1|1|0|0|0|1|2|2|2|3|0|0|4|0|2|2|1|0|sadness|4|2|0210034|When I didn't get a certain job at Lillehammer which I wanted ла very much.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|5|3|4|2|1|0|2|0|1|0|0|0|1|2|1|3|3|3|3|3|0|1|1|0|0|disgust|4|2|0210035|My boss on the job failed to keep his promise about something he ла knew was extremely important to me.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|6|4|4|3|2|0|2|0|0|0|0|0|1|3|2|3|2|2|0|2|0|1|2|1|0|shame|4|3|0210036|An exam where questions about very specific knowledge were asked.|1|;;
21003|1|2|3|1|26|1|2|7|1|9|7|4|4|3|0|0|0|0|1|0|0|0|0|2|1|3|2|2|1|1|3|1|1|1|0|guilt|4|3|0210037|I hit my little sisiter on the head with a stone while we were ла fighting.|1|;;
"21004|1|2|4|1|22|1|2|7|6|9|1|4|4|2|0|0|0|0|0|0|0|0|0|1|2|1|1|0|3|4|0|0|2|0|0|joy|4|2|0210041|When my father managed to begin a \new life\"" after the divorce ла|from my mother resulting in a new little sister for me.""|1|";;
